Observed,strata,x-val,y-val,resource
0,172,69,78,-0.3536286
0,172,90,22,0.0054132
0,172,79,29,-0.2856345
0,172,21,97,0.2237985
0,172,5,64,0.5928465
0,172,68,43,-1.0766150
0,172,65,36,-1.7151080
0,172,20,48,0.3047934
0,172,6,93,-1.4018450
0,172,98,98,-0.1112664
0,173,67,41,-1.3973510
0,173,62,87,-0.5640953
0,173,35,76,0.0509275
0,173,78,87,-1.0141750
0,173,44,66,-2.3602450
0,173,25,30,-0.4467431
0,173,98,30,0.0738474
0,173,33,85,0.0537076
0,173,22,5,1.8768700
0,173,94,13,0.2951465
0,174,26,11,0.4277987
0,174,75,23,-0.2975828
0,174,68,14,0.0742285
0,174,96,52,-0.8179544
0,174,75,58,1.6385770
0,174,4,34,0.5411997
0,174,12,99,-0.2475416
0,174,51,72,-1.0477870
0,174,73,15,0.3974180
0,174,1,19,-0.0899783
0,175,77,96,-1.1087430
0,175,80,75,-1.4002050
0,175,9,78,0.9238934
0,175,49,22,-1.2593500
0,175,71,44,-0.9676972
0,175,65,10,0.8967595
0,175,55,35,-2.1962320
0,175,88,93,-0.7202740
0,175,2,92,-0.0177853
0,175,6,64,0.2609111
0,176,16,37,-0.9201984
0,176,19,22,-1.5744560
0,176,95,54,-1.4126270
0,176,55,31,-1.4811080
0,176,33,15,1.6479180
0,176,26,38,-0.4545416
0,176,34,62,-0.1905238
0,176,21,99,-0.1315112
0,176,91,97,-0.4446221
0,176,41,65,-0.7957838
0,177,77,92,-1.4482160
0,177,33,99,-0.4284357
0,177,23,57,1.2126410
0,177,31,24,-0.8741880
0,177,1,50,0.6382413
0,177,27,13,0.1364067
0,177,29,9,0.0856883
0,177,61,30,-1.6255870
0,177,64,23,-0.4674584
0,177,65,21,0.5608286
0,178,18,48,0.5182965
0,178,66,54,0.6533823
0,178,57,14,-0.5569251
0,178,57,53,0.1238273
0,178,61,72,-0.3852786
0,178,37,68,0.2779939
0,178,16,25,0.9229672
0,178,25,75,-0.7039768
0,178,28,96,-0.1911079
0,178,20,19,-1.2056560
0,179,46,26,-0.5512208
0,179,3,39,-0.6100054
0,179,33,18,1.0230360
0,179,27,34,-0.0813838
0,179,75,71,0.0268309
0,179,25,27,-0.7091193
0,179,37,11,1.3171610
0,179,61,79,-0.0746862
0,179,75,69,0.9442655
0,179,22,87,0.4474915
0,180,94,0,-1.1055070
0,180,72,94,-1.1293680
0,180,64,62,1.5075760
0,180,73,3,1.3141720
0,180,57,36,-1.7003890
0,180,6,48,0.4008118
0,180,7,25,0.8333140
0,180,91,65,-1.4974660
0,180,99,54,-1.5342500
0,180,32,59,-0.3701255
0,181,75,12,1.8292610
0,181,2,71,-1.2525020
0,181,41,79,0.9275083
0,181,24,51,0.1057790
0,181,92,73,-1.1833380
0,181,32,80,0.0985473
0,181,53,68,-0.0934241
0,181,42,47,-0.6794568
0,181,22,84,0.2174765
0,181,72,89,-1.8164790
0,182,40,92,0.1274772
0,182,11,84,-0.6679370
0,182,91,83,0.6448624
0,182,44,29,-0.7399072
0,182,56,0,-0.2374034
0,182,45,84,0.6225521
0,182,74,50,-1.0420700
0,182,92,62,-1.3545940
0,182,16,13,-1.4459990
0,182,47,63,-1.2695280
0,183,34,47,1.1599130
0,183,16,44,-0.4863059
0,183,87,70,-1.3845690
0,183,19,99,-0.3333834
0,183,37,42,-0.3233017
0,183,89,95,-0.3424824
0,183,91,26,1.0648270
0,183,14,21,-0.6098105
0,183,1,64,0.4323098
0,183,55,52,-0.0184363
0,184,82,79,-0.8277847
0,184,82,28,0.2973459
0,184,62,45,-1.1408090
0,184,72,78,-1.9749630
0,184,0,70,-0.9866558
0,184,26,14,-0.9037504
0,184,78,99,-1.0060720
0,184,23,25,-0.3715745
0,184,79,65,0.2583941
0,184,7,83,0.1528477
0,185,20,2,1.1052020
0,185,34,78,-0.4463213
0,185,13,77,0.3492810
0,185,85,94,-0.5938874
0,185,14,13,-0.9230799
0,185,38,91,0.1984979
0,185,12,98,-0.4449383
0,185,69,18,-0.1143134
0,185,42,77,0.5189716
0,185,66,14,-0.4404819
0,186,88,66,-1.5439330
0,186,46,81,0.4289311
0,186,83,25,0.6630659
0,186,9,67,-0.6199436
0,186,12,22,0.7646435
0,186,60,67,0.3665914
0,186,24,13,-0.9775301
0,186,36,91,-0.2069681
0,186,87,68,-0.7526316
0,186,95,39,-0.4420701
0,187,50,28,-0.1556186
0,187,90,3,0.6997814
0,187,89,50,-1.3631990
0,187,21,94,0.7284633
0,187,4,69,-1.1967150
0,187,93,13,0.3554859
0,187,71,51,-0.7901984
0,187,79,24,-0.5769109
0,187,36,72,0.4883120
0,187,10,66,-0.1891539
0,188,38,27,-0.7220008
0,188,13,88,-0.9043040
0,188,70,28,-2.3294330
0,188,99,75,0.2219514
0,188,83,37,-0.4962109
0,188,18,49,0.1883611
0,188,98,56,-0.7395012
0,188,91,44,-0.4255495
0,188,11,21,0.2824976
0,188,99,11,0.2281894
0,189,94,60,-0.7639059
0,189,36,88,-0.2407486
0,189,93,22,-0.0392784
0,189,7,23,1.1879400
0,189,71,85,-1.3781630
0,189,22,57,1.5650010
0,189,61,59,1.0461090
0,189,71,45,-0.5786548
0,189,48,13,0.8776578
0,189,40,74,1.1478700
0,190,14,66,0.4844178
0,190,76,77,-1.3548150
0,190,92,49,-1.3698560
0,190,37,29,-0.8009810
0,190,15,8,-0.3981115
0,190,13,29,0.7791578
0,190,82,69,-1.2430040
0,190,7,62,1.0406070
0,190,69,81,-2.1199650
0,190,91,53,-1.6431940
0,191,89,58,-0.7151471
0,191,52,97,1.0416470
0,191,69,11,0.0636705
0,191,63,28,-1.1660010
0,191,79,15,0.4224481
0,191,50,63,-0.5893927
0,191,41,26,-0.0302017
0,191,96,17,0.2075445
0,191,77,86,-1.2598970
0,191,38,23,0.5088519
0,192,48,65,-1.2435050
0,192,40,98,0.2629114
0,192,56,39,-1.4935040
0,192,65,84,0.3125292
0,192,31,38,-0.0263800
0,192,39,35,-1.2817970
0,192,90,86,-0.5380920
0,192,29,53,0.4380203
0,192,98,1,-0.7029477
0,192,96,67,-0.7500064
0,193,31,91,-1.1755430
0,193,32,39,-0.8405063
0,193,80,49,-0.0230373
0,193,29,3,0.1247228
0,193,11,74,0.6131346
0,193,43,80,-0.1182880
0,193,74,68,1.0092890
0,193,92,26,0.9832010
0,193,83,93,-0.7383168
0,193,36,67,-0.4435879
0,194,4,18,-0.3044708
0,194,48,45,-1.6267500
0,194,72,25,-0.9653734
0,194,5,66,-0.5352368
0,194,28,52,0.4545121
0,194,24,13,-0.9775301
0,194,6,15,-1.2530430
0,194,75,40,-1.5739160
0,194,55,55,0.3268044
0,194,63,62,1.2044020
0,195,45,59,-2.2473850
0,195,72,80,-2.1496510
0,195,83,2,1.4732980
0,195,20,19,-1.2056560
0,195,36,44,0.7194949
0,195,85,4,1.4151810
0,195,62,67,-0.5147386
0,195,62,73,-0.0224062
0,195,39,18,0.5514285
0,195,4,44,-0.9174823
0,196,82,91,-0.6245181
0,196,65,80,-0.1121485
0,196,28,27,-0.8637383
0,196,41,49,-0.5585727
0,196,53,13,-0.6964900
0,196,85,90,-1.1567820
0,196,32,65,-1.1645300
0,196,14,76,-0.3141631
0,196,85,73,-1.1514430
0,196,95,19,0.2861703
0,197,16,10,-1.3307420
0,197,85,46,-1.4866140
0,197,72,87,-1.7962310
0,197,65,60,0.7432065
0,197,77,69,-0.2069129
0,197,84,89,-0.9039120
0,197,13,7,-0.0905720
0,197,45,39,-1.3612200
0,197,88,29,0.9106087
0,197,94,88,-0.5932179
0,198,66,47,-0.5861316
0,198,29,4,-0.4617394
0,198,26,24,-0.5596274
0,198,30,81,0.2758798
0,198,91,19,-0.0329480
0,198,41,97,0.5261304
0,198,57,38,-1.9881350
0,198,33,26,-1.2659370
0,198,87,76,-0.8943423
0,198,64,59,0.8500245
0,199,31,34,-0.5663408
0,199,53,95,-0.0533727
0,199,40,44,-0.8232769
0,199,79,81,-1.4231670
0,199,98,40,-0.7831534
0,199,8,38,-1.4109820
0,199,51,83,-1.0315550
0,199,5,31,0.4588200
0,199,95,93,-0.6231034
0,199,31,41,0.3986543
