Observed,strata,x-val,y-val,resource
0,172,84,14,-0.1101305
0,172,99,19,0.7609316
0,172,55,49,-1.4604330
0,172,86,80,0.6426430
0,172,79,32,-0.6236226
0,172,75,9,1.6988920
0,172,46,75,0.4100356
0,172,82,96,-1.3223410
0,172,54,20,-1.1143730
0,173,1,40,-0.2160918
0,173,29,84,-0.3874343
0,173,25,28,0.1269543
0,173,61,16,0.4678978
0,173,81,3,0.4841350
0,173,44,55,-2.6388340
0,173,39,47,0.1707923
0,173,16,18,-1.4082950
0,173,68,85,-0.9878110
0,173,39,98,-0.1575409
0,174,36,33,-0.8187914
0,174,40,63,-1.2780890
0,174,56,15,-1.5902720
0,174,2,87,-0.6203394
0,174,32,6,-0.1592753
0,174,30,28,-1.8182770
0,174,46,22,-0.3100917
0,174,23,78,-0.5870785
0,174,95,64,0.3921681
0,174,74,44,-1.3083610
0,175,22,56,1.2751880
0,175,36,35,-1.1689640
0,175,64,7,1.0164980
0,175,79,85,-2.0754620
0,175,72,75,-0.4137995
0,175,65,17,-0.2230881
0,175,29,49,0.3315503
0,175,59,61,0.3393799
0,175,74,13,1.4800910
0,175,27,58,1.8927720
0,176,49,78,0.1224707
0,176,17,43,-0.6899371
0,176,48,7,0.7143285
0,176,35,24,0.9247913
0,176,58,45,-1.5952760
0,176,58,68,0.4003311
0,176,95,21,0.5202303
0,176,13,13,-1.4070590
0,176,69,97,-0.7202116
0,176,22,62,-0.0339024
0,177,24,1,1.1283250
0,177,42,79,0.2633736
0,177,2,80,0.0986470
0,177,14,34,-0.6972620
0,177,25,53,0.7103311
0,177,56,9,0.2772019
0,177,29,84,-0.3874343
0,177,30,61,-0.6737413
0,177,44,87,0.1808479
0,177,57,9,0.7325324
0,178,75,2,1.0687350
0,178,11,96,-0.9794486
0,178,41,17,1.7263180
0,178,83,81,-0.2163339
0,178,54,14,-1.2185700
0,178,44,31,-0.9806290
0,178,51,96,0.0612914
0,178,77,89,-1.3818590
0,178,19,52,0.6174711
0,178,18,24,-0.5509457
0,179,14,62,-0.3838961
0,179,68,87,-1.8199430
0,179,5,79,-0.3422385
0,179,23,7,1.5332850
0,179,27,17,-0.6590059
0,179,12,36,-0.8558805
0,179,33,10,0.9458396
0,179,70,24,-0.6476607
0,179,39,60,-0.7611701
0,179,62,8,-0.0331994
0,180,60,47,-0.8726648
0,180,74,81,-1.8225820
0,180,40,23,1.0743920
0,180,55,54,0.3408859
0,180,5,28,1.2172770
0,180,8,54,0.2650063
0,180,98,0,-0.9993847
0,180,76,73,-0.0996621
0,180,15,27,0.3922741
0,180,90,93,-1.0262980
0,181,99,56,-0.7887003
0,181,23,24,-0.9717665
0,181,27,56,0.9747907
0,181,7,43,-1.6507920
0,181,74,72,0.1889945
0,181,32,53,0.7208849
0,181,26,56,1.3296110
0,181,6,19,0.0234610
0,181,84,80,-0.5245738
0,181,95,98,-0.1681359
0,182,82,20,0.3955280
0,182,19,32,0.3287406
0,182,1,61,0.5831764
0,182,28,12,0.1448275
0,182,90,41,-0.8029376
0,182,33,94,-0.4465361
0,182,94,70,-1.0294120
0,182,40,58,-1.7069980
0,182,95,81,-0.0457457
0,182,60,65,0.6297127
0,183,72,29,-1.3502150
0,183,50,51,-0.8890845
0,183,53,41,-1.0407830
0,183,25,96,-0.5251530
0,183,90,49,-1.7418180
0,183,60,26,-0.6506701
0,183,85,20,-0.1462477
0,183,54,9,0.5536867
0,183,78,6,1.2391430
0,183,81,41,-1.4208640
0,184,99,33,-0.1303392
0,184,23,50,-0.0951067
0,184,63,4,0.6367569
0,184,70,31,-1.3528970
0,184,98,34,-0.0721874
0,184,10,24,1.5473430
0,184,72,41,-1.8483790
0,184,57,30,-1.4697200
0,184,97,49,-0.9890311
0,184,86,87,-0.7476947
0,185,66,81,-0.3682822
0,185,75,79,-0.9294878
0,185,51,47,-1.6895270
0,185,3,37,-0.5586992
0,185,27,31,-0.0153543
0,185,47,12,0.8261292
0,185,8,83,-0.3064667
0,185,33,29,-0.9328379
0,185,49,43,-0.5487186
0,185,48,8,0.8958527
0,186,57,62,-0.7452730
0,186,2,55,-0.1337548
0,186,3,18,-0.3705669
0,186,36,40,-0.1266362
0,186,81,92,-0.6288241
0,186,66,28,-1.2066960
0,186,95,98,-0.1681359
0,186,64,75,-0.3093221
0,186,88,98,-0.4877795
0,186,51,63,-1.1704920
0,187,1,90,-0.7127602
0,187,31,0,-0.1021191
0,187,50,58,-0.7373806
0,187,88,59,-0.9097568
0,187,39,58,-1.3904990
0,187,53,18,-0.0932883
0,187,72,70,0.7301287
0,187,11,4,0.5602505
0,187,26,36,0.1133842
0,187,94,73,-1.0528570
0,188,94,41,-0.5174899
0,188,94,72,-0.7824133
0,188,87,60,-0.4011909
0,188,20,65,-1.0083650
0,188,90,23,0.3341128
0,188,70,62,1.1503020
0,188,47,61,-1.8245160
0,188,61,8,0.3522244
0,188,85,61,-1.3823080
0,188,42,9,0.7890800
0,189,63,82,0.6709618
0,189,86,6,1.1322210
0,189,3,56,0.8737880
0,189,61,6,0.6493428
0,189,36,7,0.3119184
0,189,16,31,0.6713986
0,189,24,22,-0.0915386
0,189,16,94,0.4595835
0,189,95,14,0.4503892
0,189,20,55,1.3203580
0,190,78,88,-1.7090540
0,190,31,94,0.3233572
0,190,95,93,-0.6231034
0,190,33,43,0.9151121
0,190,35,17,1.9388780
0,190,99,51,-0.8210844
0,190,96,46,-1.9871880
0,190,67,47,-0.4320943
0,190,68,63,1.4867200
0,190,53,85,-1.5025740
0,191,18,18,-1.3828210
0,191,41,74,0.9657427
0,191,38,56,0.0993733
0,191,62,71,-0.3520658
0,191,38,88,-0.5027313
0,191,55,3,-0.7853344
0,191,73,31,-1.5725210
0,191,78,46,-0.6527440
0,191,1,52,-0.5592972
0,191,23,67,-0.7981396
0,192,37,25,0.3752576
0,192,25,6,1.8774580
0,192,83,31,-0.0008758
0,192,65,1,-0.1657249
0,192,51,30,-0.2735020
0,192,40,92,0.1274772
0,192,21,27,0.2670455
0,192,43,58,-1.4696610
0,192,15,38,-1.7991800
0,192,10,82,-0.8774780
0,193,96,26,1.0136540
0,193,54,72,0.1905214
0,193,44,4,0.5728896
0,193,33,15,1.6479180
0,193,35,5,0.3486696
0,193,83,30,0.0967202
0,193,95,2,-0.8891924
0,193,9,48,0.2021809
0,193,95,32,0.6145135
0,193,99,70,0.2855191
0,194,66,58,0.4482034
0,194,6,66,-0.2781588
0,194,5,13,-0.7292261
0,194,68,18,-0.0061146
0,194,24,4,1.4713220
0,194,30,41,-0.4255197
0,194,22,79,-0.9615600
0,194,93,86,0.8085939
0,194,34,70,-0.1504088
0,194,20,35,-0.7514885
0,195,76,80,-1.1790920
0,195,82,25,0.3964201
0,195,52,57,-0.2047342
0,195,77,52,-0.5411057
0,195,65,5,0.5463612
0,195,22,1,1.1409400
0,195,93,2,-0.6639891
0,195,79,85,-2.0754620
0,195,22,34,0.2202873
0,195,22,2,1.3558540
0,196,0,79,0.0645416
0,196,80,25,-0.1089654
0,196,58,64,-0.9773915
0,196,2,85,0.3253141
0,196,76,86,-1.1630750
0,196,42,17,1.6750320
0,196,77,80,-1.0555570
0,196,85,44,-0.3720475
0,196,60,2,0.2493340
0,196,30,55,0.7304555
0,197,76,54,0.2883504
0,197,10,22,0.7786542
0,197,44,51,-2.4876120
0,197,76,19,-0.8243766
0,197,24,81,-0.9195844
0,197,62,43,-1.3515160
0,197,67,57,0.5510428
0,197,56,72,-0.1796497
0,197,78,3,1.1933120
0,197,25,23,-0.3509252
0,198,53,49,-0.8853044
0,198,48,27,-0.0793284
0,198,24,52,0.1975708
0,198,84,34,0.3358575
0,198,24,28,0.3731712
0,198,78,74,-0.5544576
0,198,17,87,0.0600727
0,198,32,62,-1.0553030
0,198,32,20,0.7414495
0,198,81,44,-0.6335148
0,199,91,79,0.4231655
0,199,73,82,-2.1280470
0,199,75,24,-0.4435642
0,199,93,18,-0.4942090
0,199,53,51,-0.1392915
0,199,18,32,0.8588135
0,199,79,11,1.3112110
0,199,40,31,-1.3930930
0,199,11,43,-2.4100980
0,199,29,17,0.9081837
