Observed,strata,x-val,y-val,resource
0,172,61,43,-1.0594110
0,172,85,54,-0.3554751
0,172,81,88,-0.3289306
0,172,96,11,0.1824098
0,172,48,84,-0.1896989
0,172,24,9,1.0914010
0,172,83,49,-0.5757960
0,173,97,76,0.2506305
0,173,12,8,-0.2667015
0,173,51,28,-0.1785029
0,173,89,38,-0.7490611
0,173,75,3,1.8324590
0,173,38,95,-0.4246793
0,173,76,16,0.0186736
0,173,19,52,0.6174711
0,173,54,82,-1.1062310
0,173,92,60,-0.4994576
0,174,66,4,1.1447570
0,174,65,95,-0.1450289
0,174,29,85,0.1842350
0,174,46,57,-2.4266290
0,174,70,53,0.9716769
0,174,14,83,-1.4180900
0,174,9,88,0.7077294
0,174,4,47,0.7687781
0,174,85,29,0.1795480
0,174,89,81,-0.0461010
0,175,96,36,-0.3338144
0,175,22,87,0.4474915
0,175,44,72,-0.5520614
0,175,36,16,1.4083020
0,175,71,55,1.4524390
0,175,32,21,0.5115550
0,175,26,75,-0.3239866
0,175,42,54,-2.2705010
0,175,56,29,-1.7088680
0,175,90,92,-1.5594930
0,176,42,57,-1.8706400
0,176,96,66,-0.4315959
0,176,32,65,-1.1645300
0,176,2,59,0.8116340
0,176,52,28,-0.1309149
0,176,4,94,-0.5653291
0,176,89,78,0.6487741
0,176,46,39,-1.2666790
0,176,58,34,-1.4698560
0,176,40,24,0.7779506
0,177,48,33,-0.8745716
0,177,48,47,-0.8928430
0,177,89,72,-0.4507929
0,177,55,79,-0.5964324
0,177,16,84,-0.6026949
0,177,47,60,-2.1138180
0,177,53,6,0.4755469
0,177,4,77,0.1346054
0,177,41,60,-1.4250700
0,177,53,5,0.5012997
0,178,32,62,-1.0553030
0,178,23,51,-0.6057106
0,178,88,47,-0.1181125
0,178,76,99,-0.9726630
0,178,18,26,0.4050826
0,178,61,82,0.3462006
0,178,25,72,-0.2066618
0,178,52,55,0.2059826
0,178,39,33,-1.7397340
0,178,78,71,-0.2046405
0,179,60,55,0.3116466
0,179,67,54,0.7984735
0,179,50,31,-0.5491267
0,179,54,88,-0.5072340
0,179,52,23,-1.9530200
0,179,43,71,0.2568194
0,179,21,47,-0.2793909
0,179,30,67,-1.2474160
0,179,46,35,-0.6625595
0,179,8,80,0.0665954
0,180,41,75,0.3892260
0,180,55,19,-0.7943393
0,180,94,11,0.1744367
0,180,32,47,0.5994411
0,180,41,95,0.3536713
0,180,85,88,-1.0457840
0,180,32,39,-0.8405063
0,180,56,65,-1.0623300
0,180,74,62,0.8112846
0,180,7,64,0.6462439
0,181,53,18,-0.0932883
0,181,7,17,-0.0750394
0,181,94,8,0.0831761
0,181,88,79,0.2891149
0,181,74,79,-2.0963480
0,181,34,40,-0.0052469
0,181,18,91,-0.0971597
0,181,7,22,0.1784932
0,181,35,78,-0.3011723
0,181,80,74,-1.3146170
0,182,76,81,-1.1329840
0,182,37,3,0.8686273
0,182,28,76,0.0184023
0,182,50,89,-0.5702443
0,182,33,90,-0.9390066
0,182,55,50,-0.9813227
0,182,16,21,-2.0594690
0,182,53,37,-1.5562000
0,182,79,49,-0.1039407
0,182,77,20,-0.5379750
0,183,76,31,-1.0877100
0,183,73,43,-1.9345790
0,183,45,96,-0.3879378
0,183,50,72,-0.6639617
0,183,47,70,0.0472804
0,183,60,9,0.7299848
0,183,9,98,-1.3081720
0,183,84,94,-0.3287730
0,183,7,42,-1.6822330
0,183,28,41,-1.9021060
0,184,4,77,0.1346054
0,184,75,91,-1.5832050
0,184,71,26,-1.4953850
0,184,50,31,-0.5491267
0,184,59,37,-1.5185270
0,184,98,17,-0.0777407
0,184,76,53,-0.2546403
0,184,74,25,-0.5997117
0,184,60,87,-0.9244790
0,184,97,53,-1.1161490
0,185,98,22,0.9421485
0,185,55,41,-1.8369640
0,185,88,47,-0.1181125
0,185,52,49,-1.9633650
0,185,38,39,0.3715782
0,185,49,3,0.3022530
0,185,24,10,0.4848202
0,185,17,73,1.2002470
0,185,1,52,-0.5592972
0,185,39,44,-0.0357685
0,186,42,81,0.2480151
0,186,87,67,-0.8372051
0,186,85,66,-1.1895720
0,186,53,4,-0.0201687
0,186,28,99,-0.9338623
0,186,79,1,0.1993255
0,186,31,16,1.8433520
0,186,66,38,-1.1435870
0,186,79,65,0.2583941
0,186,47,11,0.2410540
0,187,34,50,0.7667276
0,187,83,77,-1.0233820
0,187,81,58,-0.0470133
0,187,60,79,0.4133574
0,187,44,45,-1.8589370
0,187,68,61,1.0156680
0,187,8,68,-0.6111747
0,187,13,46,-1.1690860
0,187,96,27,0.0571183
0,187,21,15,-1.4604510
0,188,47,15,0.3831971
0,188,54,96,-0.4827367
0,188,22,97,-0.5150607
0,188,66,97,-1.3287660
0,188,76,94,-0.5187028
0,188,95,48,-1.8966270
0,188,85,9,0.7995140
0,188,41,30,-0.4125680
0,188,29,94,-0.4855749
0,188,7,49,0.1883731
0,189,17,19,-1.8123940
0,189,49,33,-0.9522822
0,189,7,14,-0.5824356
0,189,73,98,-0.7403365
0,189,74,29,-0.6372240
0,189,76,57,1.6132700
0,189,86,87,-0.7476947
0,189,51,57,-0.4542141
0,189,22,93,0.1796817
0,189,11,63,0.2995290
0,190,61,76,0.4014213
0,190,71,50,-1.0912450
0,190,92,92,-0.5464452
0,190,36,11,1.0975430
0,190,30,58,0.2387097
0,190,14,45,-1.4375860
0,190,62,28,-1.5841270
0,190,13,79,-0.7963680
0,190,76,33,-1.3259270
0,190,41,6,1.1572680
0,191,53,30,-0.8159046
0,191,37,31,-0.5635116
0,191,47,36,-0.1587610
0,191,30,61,-0.6737413
0,191,59,47,-1.6486050
0,191,39,36,-0.6483090
0,191,15,54,0.4436794
0,191,61,51,-0.8380894
0,191,8,29,0.7051425
0,191,36,17,1.4895510
0,192,80,56,-0.1341743
0,192,89,85,-0.1517756
0,192,88,26,2.1223950
0,192,45,79,0.1699470
0,192,63,63,0.5938821
0,192,37,91,-0.0404040
0,192,98,82,0.6842332
0,192,10,13,-1.2845650
0,192,65,44,-0.9644023
0,192,94,24,0.8336107
0,193,75,23,-0.2975828
0,193,48,26,-0.0705014
0,193,24,10,0.4848202
0,193,41,66,-0.4138355
0,193,58,53,0.0177523
0,193,4,91,-0.1908448
0,193,53,45,-1.9189280
0,193,28,46,-0.2251158
0,193,33,78,-0.2084581
0,193,21,80,-1.3424730
0,194,6,80,0.1095323
0,194,31,63,-0.7462585
0,194,23,32,-0.0066707
0,194,82,52,0.0518549
0,194,37,65,-0.4027058
0,194,58,45,-1.5952760
0,194,9,83,-0.4165009
0,194,13,79,-0.7963680
0,194,33,23,0.1813859
0,194,20,36,-0.0830166
0,195,34,70,-0.1504088
0,195,58,13,0.2062497
0,195,94,67,-0.8714458
0,195,34,48,0.9953972
0,195,90,88,-0.5125210
0,195,83,50,-0.9347401
0,195,86,29,0.8176795
0,195,12,32,-0.4726294
0,195,41,78,-0.3001083
0,195,16,17,-1.7734440
0,196,83,68,-1.2724590
0,196,82,44,-0.9164761
0,196,95,52,-1.2306100
0,196,32,91,-0.4716089
0,196,90,51,-2.0224260
0,196,55,52,-0.0184363
0,196,32,3,-0.0924106
0,196,73,21,-0.7797072
0,196,23,60,1.1107310
0,196,61,81,-0.1608024
0,197,23,37,-0.1348003
0,197,24,58,1.3661440
0,197,98,53,-0.8736505
0,197,15,79,-0.8616307
0,197,59,18,-0.8507663
0,197,48,71,-0.3647999
0,197,2,46,-0.2767378
0,197,55,48,-1.9882480
0,197,92,71,-1.4698130
0,197,3,73,-0.5895080
0,198,53,27,-0.8554986
0,198,20,96,0.4713263
0,198,80,4,1.2605180
0,198,74,45,-1.3025740
0,198,7,76,0.7473115
0,198,63,59,0.3056134
0,198,68,11,0.4345840
0,198,23,20,-0.2763989
0,198,78,56,0.9667145
0,198,53,27,-0.8554986
0,199,58,70,0.1041920
0,199,80,26,-0.3419588
0,199,31,5,0.2405605
0,199,44,35,-1.0432570
0,199,92,1,0.0642352
0,199,97,90,0.8346055
0,199,4,85,0.3634587
0,199,41,99,-0.1250241
0,199,27,85,-0.4318466
0,199,74,57,1.2739120
