event-id,visible,timestamp,location-long,location-lat,comments,migration-stage,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1083841400,TRUE,18/03/2003 17:11:00,-115.5699094,51.74752481,mare's pasture,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598725.4618,5733925.442,11N,Mountain Standard Time,11:00.0
1083841401,TRUE,19/03/2003 17:16:00,-115.5725593,51.75077616,in meadow/willow just N of Mare's pasture hay,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598535.4617,5734283.442,11N,Mountain Standard Time,16:00.0
1083841402,TRUE,30/03/2003 16:30:00,-115.5281613,51.74347548,Just E of green trap.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601616.4625,5733532.441,11N,Mountain Standard Time,30:00.0
1083841403,TRUE,04/04/2003 16:20:00,-115.5230504,51.72963552,Meadow south of Bighorn campground,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602000.4626,5732000.441,11N,Mountain Standard Time,20:00.0
1083841404,TRUE,08/04/2003 15:52:00,-115.5640962,51.74994471,grassland N of red trap on edge of trees,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599121.4619,5734202.442,11N,Mountain Daylight Time,52:00.0
1083841405,TRUE,16/04/2003 17:06:00,-115.5151562,51.73721525,Walker's Ridge,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602528.4627,5732854.441,11N,Mountain Daylight Time,06:00.0
1083841406,TRUE,30/04/2003 00:52:00,-115.5280065,51.73263812,Between Bighorn Campground and ranch boundary gate.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601651.4625,5732327.441,11N,Mountain Daylight Time,52:00.0
1083841407,TRUE,06/05/2003 22:15:00,-115.5294239,51.73403165,ASPEN ALONG ROAD EAST OF BIGHORN CAMPGROUND,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601550.4625,5732480.441,11N,Mountain Daylight Time,15:00.0
1083841408,TRUE,11/05/2003 23:00:00,-115.5254233,51.73236294,South of rd. between Bighorn Cr. And YHT Ranch Boundary,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601830.4625,5732300.441,11N,Mountain Daylight Time,00:00.0
1083841409,TRUE,16/05/2003 19:35:00,-115.5069806,51.72952234,EAGLE RIDGE SW FACE FEEDING,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603110.4629,5732010.441,11N,Mountain Daylight Time,35:00.0
1083841410,TRUE,24/05/2003 15:25:00,-115.5502782,51.747599,first most northern cutblock up Bighorn ck.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600080.4621,5733960.442,11N,Mountain Daylight Time,25:00.0
1083841411,TRUE,26/05/2003 18:09:00,-115.5544089,51.74072603,RED ELK TRAP LITTLE BIGHORN PASTURE,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599810.462,5733190.441,11N,Mountain Daylight Time,09:00.0
1083841412,TRUE,06/06/2003 16:43:00,-115.5563609,51.6840101,TOP OF DOGRIB CREEK ON RIDGE IN BURN,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599800.462,5726880.44,11N,Mountain Daylight Time,43:00.0
1083841413,TRUE,13/06/2003 15:35:00,-115.53403,51.69461397,NORTH SLOPE OF DOGRIB CREEK RIDGES,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601320.4624,5728090.44,11N,Mountain Daylight Time,35:00.0
1083841414,TRUE,26/06/2003 15:38:00,-115.5477137,51.74986929,NORTH EAST OF RED TRAP AT RANCH,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600252.4621,5734216.442,11N,Mountain Daylight Time,38:00.0
1083841415,TRUE,03/07/2003 00:00:00,-115.5204163,51.74821594,YELLOW TRAP,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602140.4626,5734070.442,11N,Mountain Daylight Time,00:00.0
1083841416,TRUE,03/07/2003 17:30:00,-115.5203825,51.74791878,YELLOW TRAP,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602143.4626,5734037.442,11N,Mountain Daylight Time,30:00.0
1083841417,TRUE,04/07/2003 13:45:00,-115.5435345,51.7352235,CROSSING RED DEER RIVER NORTH OF BIGHORN CAMPGROUND,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600573.4622,5732593.441,11N,Mountain Daylight Time,45:00.0
1083841418,TRUE,08/07/2003 00:15:00,-115.5368283,51.7513888,PASTURE NORTH OF BIGHORN CREEK,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601000.4623,5734400.442,11N,Mountain Daylight Time,15:00.0
1083841419,TRUE,10/07/2003 18:12:00,-115.6889155,51.60220823,ELKHORN SUMMIT,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",590800.4598,5717610.437,11N,Mountain Daylight Time,12:00.0
1083841420,TRUE,15/07/2003 12:49:00,-115.5496399,51.73270032,SCALP CREEK FLATS,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600157.4621,5732304.441,11N,Mountain Daylight Time,49:00.0
1083841421,TRUE,26/08/2003 17:05:00,-115.6019018,51.71774164,SOUTH OF RED DEER RIVER (RANCH),1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",596580.4612,5730570.441,11N,Mountain Daylight Time,05:00.0
1083841422,TRUE,27/08/2003 15:23:00,-115.5473034,51.6867759,Top of ridge above Sheep Cliffs.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600420.4622,5727200.44,11N,Mountain Daylight Time,23:00.0
1083841423,TRUE,30/08/2003 22:00:00,-115.6069229,51.73335744,SOUTH OF RED DEER RIVER (RANCH),1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",596200.4611,5732300.441,11N,Mountain Daylight Time,00:00.0
1083841424,TRUE,17/09/2003 18:00:00,-115.5923349,51.73678039,WELLSITE AREA (RANCH),1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597200.4614,5732700.441,11N,Mountain Daylight Time,00:00.0
1083841425,TRUE,29/09/2003 16:41:00,-115.4999277,51.73304733,Mid- to south Walkers Ridge forest,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603589.463,5732412.441,11N,Mountain Daylight Time,41:00.0
1083841426,TRUE,13/10/2003 21:05:00,-115.5937966,51.73634829,WELLSITE TRAIL (RANCH),1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597100.4613,5732650.441,11N,Mountain Daylight Time,05:00.0
1083841427,TRUE,18/10/2003 22:38:00,-115.5897715,51.74933844,600M SW RANCH BUILDINGS,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597350.4614,5734100.442,11N,Mountain Daylight Time,38:00.0
1083841428,TRUE,03/11/2003 00:30:00,-115.4981727,51.74710651,Aspen forest NE of green trap.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603678.463,5733978.442,11N,Mountain Standard Time,30:00.0
1083841429,TRUE,22/11/2003 17:25:00,-115.4921219,51.73653526,Aspen ridge above Eagle Creek.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",604120.4631,5732811.441,11N,Mountain Standard Time,25:00.0
1083841431,TRUE,01/12/2003 15:40:00,-115.5624855,51.74181423,LITTLE BIGHORN FIELD,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599250.4619,5733300.441,11N,Mountain Standard Time,40:00.0
1083841430,TRUE,01/12/2003 22:01:00,-115.5757758,51.75168741,Base of Sheep Mtn spread from Ranch bldgs to BH creek.,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598311.4616,5734380.442,11N,Mountain Standard Time,01:00.0
1083841432,TRUE,20/12/2003 16:37:00,-115.5584609,51.74311373,North east of red trap/ little bighorn pasture,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599525.462,5733450.441,11N,Mountain Standard Time,37:00.0
1083841433,TRUE,22/12/2003 17:30:00,-115.5594753,51.74537417,NE of red trap,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599450.4619,5733700.441,11N,Mountain Standard Time,30:00.0
1083841434,TRUE,26/12/2003 18:24:00,-115.538566,51.75365842,Grassland near trees between Sheep mountain and Bighorn creek,1,2003,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600875.4623,5734650.442,11N,Mountain Standard Time,24:00.0
1083841436,TRUE,05/01/2004 18:30:00,-115.5433624,51.7324698,Flats south-east of red deer river near campground,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600591.4622,5732287.441,11N,Mountain Standard Time,30:00.0
1083841435,TRUE,05/01/2004 20:45:00,-115.5401914,51.7279614,RED DEER SOUTH WEST OF BIGHORN CAMPGROUND,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600820.4623,5731790.441,11N,Mountain Standard Time,45:00.0
1083841437,TRUE,06/01/2004 21:20:00,-115.564907,51.73213244,SCALP CREEK FLATS,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599104.4618,5732220.441,11N,Mountain Standard Time,20:00.0
1083841438,TRUE,01/02/2004 23:44:00,-115.5374138,51.73954458,w OF Green trap in open,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600986.4623,5733082.441,11N,Mountain Standard Time,44:00.0
1083841439,TRUE,05/02/2004 00:07:00,-115.5474276,51.74162906,EAST OF RED TRAP,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600290.4621,5733300.441,11N,Mountain Standard Time,07:00.0
1083841440,TRUE,07/02/2004 15:00:00,-115.5715707,51.74032444,Mare's Ridge,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598626.4617,5733122.441,11N,Mountain Standard Time,00:00.0
1083841441,TRUE,27/02/2004 17:00:00,-115.5600421,51.75032672,Meadows North-east of mare's pasture,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599400.4619,5734250.442,11N,Mountain Standard Time,00:00.0
1083841442,TRUE,28/02/2004 18:25:00,-115.5601708,51.7462819,"Mare's pasture, near dried up lake",1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599400.4619,5733800.441,11N,Mountain Standard Time,25:00.0
1083841443,TRUE,10/03/2004 16:00:00,-115.5503303,51.75004547,bighorn pasture east of sheep mountain,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600071.4621,5734232.442,11N,Mountain Standard Time,00:00.0
1083841444,TRUE,29/03/2004 01:20:00,-115.5563478,51.74215262,Around the Red trap,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599673.462,5733346.441,11N,Mountain Standard Time,20:00.0
1083841445,TRUE,12/04/2004 22:20:00,-115.5043043,51.74918094,"Aspen ridge, bottom part/edge of aspen.",1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603250.4629,5734200.442,11N,Mountain Daylight Time,20:00.0
1083841446,TRUE,02/05/2004 14:00:00,-115.5135092,51.73356163,WALKERS RIDGE SW SLOPES,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602650.4627,5732450.441,11N,Mountain Daylight Time,00:00.0
1083841447,TRUE,23/05/2004 18:30:00,-115.5170314,51.74186984,EAST OF GREET TRAP,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602388.4627,5733369.441,11N,Mountain Daylight Time,30:00.0
1083841448,TRUE,24/05/2004 19:10:00,-115.5728331,51.73519635,JUST WEST OF SCALP CREEK (RANCH),1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598550.4617,5732550.441,11N,Mountain Daylight Time,10:00.0
1083841449,TRUE,02/06/2004 15:16:00,-115.5357754,51.74766197,NORTH OF BIGHORN CREEK ON RANCH,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601081.4623,5733987.442,11N,Mountain Daylight Time,16:00.0
1083841450,TRUE,21/06/2004 15:05:00,-115.5703378,51.72707319,RED DEER RIVER W. OF SCALP CREEK JUNCTION,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598740.4618,5731650.441,11N,Mountain Daylight Time,05:00.0
1083841451,TRUE,23/06/2004 02:10:00,-115.5815966,51.73837772,NORTH END OF MARES RIDGE EAST SIDE,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597938.4616,5732892.441,11N,Mountain Daylight Time,10:00.0
1083841452,TRUE,25/06/2004 02:00:00,-115.5625764,51.74123086,Ranch at Hay Shed,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599245.4619,5733235.441,11N,Mountain Daylight Time,00:00.0
1083841453,TRUE,05/07/2004 13:30:00,-115.5473981,51.73803188,JINGLE FIELD SOUTH OF RED TRAP,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600300.4621,5732900.441,11N,Mountain Daylight Time,30:00.0
1083841454,TRUE,10/07/2004 23:45:00,-115.5649913,51.7482112,NORTH END OF RANCH PASTURE,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599063.4618,5734008.442,11N,Mountain Daylight Time,45:00.0
1083841455,TRUE,12/07/2004 13:11:00,-115.7670919,51.67361557,RED DEER EAST OF TYRELL CREEK,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",585252.4584,5725457.439,11N,Mountain Daylight Time,11:00.0
1083841456,TRUE,24/07/2004 15:11:00,-115.5060435,51.73598473,RANCH SOUTH OF GREEN TRAP,1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603160.4629,5732730.441,11N,Mountain Daylight Time,11:00.0
1083841457,TRUE,29/07/2004 21:25:00,-115.5927413,51.73488794,WEST OF SCALP CREEK (RANCH),1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597176.4614,5732489.441,11N,Mountain Daylight Time,25:00.0
1083841458,TRUE,10/08/2004 13:00:00,-115.5649107,51.731557,B/W SCALP AND RED DEER (RANCH),1,2004,radio-transmitter,Cervus elaphus,GR168,GR168,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599105.4618,5732156.441,11N,Mountain Daylight Time,00:00.0
1083841459,TRUE,14/03/2002 17:45:00,-115.5630383,51.7472162,EAST OF MARES PASTURE,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599200.4619,5733900.442,11N,Mountain Standard Time,45:00.0
1083841460,TRUE,21/03/2002 18:30:00,-115.5787638,51.73542109,"WEST OF SCALP CREEK, YA HA TINDA",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598140.4616,5732567.441,11N,Mountain Standard Time,30:00.0
1083841461,TRUE,28/03/2002 15:18:00,-115.5735275,51.73981768,WEST OF SCALP CREEK FEEDING ON HORSE HAY,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598492.4617,5733063.441,11N,Mountain Standard Time,18:00.0
1083841462,TRUE,02/04/2002 21:34:00,-115.5156658,51.7340385,"EAGLE RIDGE, ABOVE EAST GATE AT YHT",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602500.4627,5732500.441,11N,Mountain Standard Time,34:00.0
1083841463,TRUE,06/04/2002 16:30:00,-115.5629527,51.74991275,"SLOPES EAST OF MARES PASTURE, YA HA TINDA",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599200.4619,5734200.442,11N,Mountain Standard Time,30:00.0
1083841464,TRUE,08/04/2002 18:50:00,-115.5857185,51.73114388,WEST OF SCALP CREEK ALONG FIRE ROAD.,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597669.4615,5732082.441,11N,Mountain Daylight Time,50:00.0
1083841465,TRUE,09/04/2002 18:00:00,-115.5316769,51.73154205,"RED DEER FLATS, YA HA TINDA",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601400.4624,5732200.441,11N,Mountain Daylight Time,00:00.0
1083841467,TRUE,15/04/2002 23:00:00,-115.5730946,51.73976746,"YHT, WEST HORSE HAY, WEST OF SCALP CREEK",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598522.4617,5733058.441,11N,Mountain Daylight Time,00:00.0
1083841466,TRUE,16/04/2002 00:00:00,-115.5735286,51.73610399,"YHT, WEST OF SCALP CREEK",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",598500.4617,5732650.441,11N,Mountain Daylight Time,00:00.0
1083841468,TRUE,17/04/2002 20:39:00,-115.5391166,51.74782045,N OF BIGHORN CREEK,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600850.4623,5734000.442,11N,Mountain Daylight Time,39:00.0
1083841469,TRUE,18/04/2002 19:00:00,-115.5168486,51.74214629,SOUTH OF BIGHORN CREEK,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602400.4627,5733400.441,11N,Mountain Daylight Time,00:00.0
1083841470,TRUE,21/04/2002 01:00:00,-115.5177898,51.74525143,SE OF BIGHORN,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602328.4627,5733744.441,11N,Mountain Daylight Time,00:00.0
1083841471,TRUE,25/04/2002 16:30:00,-115.5624569,51.74271308,YHT EAST OF RANCH,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599250.4619,5733400.441,11N,Mountain Daylight Time,30:00.0
1083841472,TRUE,05/05/2002 21:20:00,-115.5440587,51.7545089,EAST OF WALKERS RIDGE ON ASPEN HILL,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600494.4622,5734737.442,11N,Mountain Daylight Time,20:00.0
1083841473,TRUE,09/05/2002 15:40:00,-115.5626666,51.74523341,MARE PASTURE,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599230.4619,5733680.441,11N,Mountain Daylight Time,40:00.0
1083841474,TRUE,12/05/2002 15:30:00,-115.5474524,51.74943444,EAST SIDE OF MARE PASTURE,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600271.4621,5734168.442,11N,Mountain Daylight Time,30:00.0
1083841475,TRUE,17/05/2002 15:02:00,-115.5157247,51.73224083,SOUTH SLOPE OF WALKERS RIDGE,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",602500.4627,5732300.441,11N,Mountain Daylight Time,02:00.0
1083841476,TRUE,20/05/2002 23:16:00,-115.5440837,51.7510293,STRETCHED ACROSS FORESTRY ROAD,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600500.4622,5734350.442,11N,Mountain Daylight Time,16:00.0
1083841477,TRUE,25/05/2002 22:55:00,-115.5651032,51.74605448,MARE PASTURE / JINGLE FIELD,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",599060.4618,5733768.441,11N,Mountain Daylight Time,55:00.0
1083841478,TRUE,29/05/2002 21:14:00,-115.5850822,51.73714288,MARES RIDGE NORTH END,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597700.4615,5732750.441,11N,Mountain Daylight Time,14:00.0
1083841479,TRUE,02/06/2002 02:43:00,-115.5310937,51.74818803,ON NW SIDE OF BIGHORN CREEK,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601403.4624,5734052.442,11N,Mountain Daylight Time,43:00.0
1083841480,TRUE,11/06/2002 23:44:00,-115.5498187,51.75289862,"WEST OF FORESTRY ROAD, WEST OF BIGHORN CREEK",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600100.4621,5734550.442,11N,Mountain Daylight Time,44:00.0
1083841481,TRUE,13/06/2002 20:50:00,-115.5358672,51.82631592,UPPER BIGHORN HEADWATERS,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",600899.4623,5742734.444,11N,Mountain Daylight Time,50:00.0
1083841482,TRUE,11/07/2002 01:35:00,-115.5920911,51.72598706,WEST OF HAY SHED,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597240.4614,5731500.441,11N,Mountain Daylight Time,35:00.0
1083841483,TRUE,11/07/2002 19:15:00,-115.5816642,51.7260415,"NORTH OF RIVER, SOUTH OF ROAD, SW OF MARES RIDGE",0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",597960.4616,5731520.441,11N,Mountain Daylight Time,15:00.0
1083841484,TRUE,25/07/2002 21:39:00,-115.5950921,51.81594242,TOP OF HAT MTN. NORTH OF RANCH,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",596840.4613,5741500.443,11N,Mountain Daylight Time,39:00.0
1083841485,TRUE,08/08/2002 16:51:00,-115.5045279,51.75556815,ASPEN RIDGE EAST SIDE OF RANCH,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",603220.4629,5734910.442,11N,Mountain Daylight Time,51:00.0
1083841486,TRUE,17/08/2002 06:00:00,-115.5266092,51.73597464,BOG LARCH SHRUB MEADOWS,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",601740.4625,5732700.441,11N,Mountain Daylight Time,00:00.0
1083841487,TRUE,23/08/2002 02:14:00,-115.6710314,51.72501813,WEST LAKES,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",591790.46,5731290.441,11N,Mountain Daylight Time,14:00.0
1083841488,TRUE,27/08/2002 19:30:00,-115.6688577,51.72508344,WEST LAKES ON NORTH SIDE IN TREES,0,2002,radio-transmitter,Cervus elaphus,GR169,GR169,"Ya Ha Tinda elk project, Banff National Park (data from Hebblewhite et al. 2008)",591940.46,5731300.441,11N,Mountain Daylight Time,30:00.0
